area,1.5m humi_y,1.5m temp_y,5cm earth_y,radio,all_product
119.53,75,17.2,21.4,14.78,140
60.5,87,18.3,21.8,9.6,354
90.69,88,17,21.7,9.93,20.7
138.76,70,18.4,21.7,15.96,12
60.5,88,18.7,21.5,6.56,10
60.5,79,19.7,23.4,21.59,1807.3
138.76,72,18.7,21.6,19.9,32
83.61,72,19.9,20.4,20.18,16
90.69,87,16.5,21.8,13.69,10
60.5,86,19.4,22.6,11.42,350
138.76,83,18.3,21.6,14.02,39
83.61,78,19.9,20.6,14.12,136
60.5,81,20.8,22.2,14.54,130
119.53,85,18.7,22,10.11,96
60.5,79,18.9,23.3,21.74,2351.2
83.61,81,19.2,20.9,15.33,12
138.76,84,17.6,22,15.43,5
60.5,76,20.9,22.6,21.75,60
60.5,77,19.3,23.2,20.81,670
138.76,79,18.5,22.4,18.52,16
90.69,82,16.9,21.9,19.34,70
83.61,78,19.8,20.7,18.29,8
60.5,78,19.7,22.2,21.33,100
119.53,82,18.6,22,15.89,64
60.5,80,20,23.8,19.66,3159.2
138.76,76,19.1,21.7,14.12,99
60.5,83,25.1,25.5,8.6,1299.8
90.69,94,21.3,22.5,7.37,70
138.76,95,22.4,22,1.4,152.4
83.61,97,22.5,20.8,0.99,170
60.5,85,25.3,23.6,13.97,70
60.5,84,19.4,23.2,6.35,3080.6
138.76,78,17.7,21.6,12.71,126
83.61,78,18.9,21.4,12.02,8
60.5,82,20.9,23.5,9.24,80
119.53,84,19.1,22.7,7.96,54
83.61,70,16.2,19.6,14.65,381
60.5,72,16.5,21.3,19.48,480
90.69,80,15.4,21,11.3,10
138.76,76,14.6,19.5,14.14,29
60.5,70,17.7,22,17.78,60
119.53,68,16,21.6,15.67,100
60.5,72,15.5,19.7,16.92,710
90.69,81,14.8,20.3,6.67,130
138.76,66,13.9,18.5,18.29,134
83.61,65,14.5,18.4,16.89,60
119.53,63,15.7,20.4,14.63,140
60.5,77,15.4,18.6,12.31,3811.9
90.69,82,12.7,19.1,17.03,10
138.76,69,14.6,17.7,16.91,143
83.61,65,15.8,17.4,16.65,60
119.53,71,15.4,19.4,13.51,81
60.5,79,12.3,16.7,12.61,1282.8
90.69,66,11.6,17.7,17.28,90
138.76,72,10.7,14.9,9.21,40
83.61,78,10,14.5,7.54,130
119.53,74,11.6,17.8,11.5,100
60.5,73,13.1,16.4,19.2,4387.9
90.69,70,11.1,16.8,18.85,70
138.76,75,11.9,15.9,17.95,90
83.61,73,10.7,14,17.61,148
60.5,65,14.5,17.3,19.7,60
119.53,71,12.9,17.5,13.43,260
60.5,82,12,16.7,0,1571.6
90.69,83,11.4,16.6,15.82,40
138.76,75,11.9,15.5,17.93,137.5
83.61,75,12.7,14.4,17.43,132
119.53,73,12.3,17.1,14.66,132
60.5,82,13.7,17.4,15.63,1897.7
90.69,82,13.4,17.3,15.85,40
138.76,77,14.9,16.9,17.79,339
83.61,74,15.6,15.7,17.39,80
60.5,77,15.8,17.8,18.89,70
119.53,75,14.7,17.5,14.48,83
60.5,83,15.1,18.2,17.69,1563.9
90.69,87,14.1,17.5,14,20
138.76,76,16.4,17.6,12.11,177
83.61,79,16.3,16.5,13.3,160
60.5,80,15.9,18.1,18.96,60
119.53,80,15.4,17.8,13.68,96
60.5,83,16.2,19,17.51,2046.4
90.69,77,17.6,18.5,17.25,20
138.76,73,17.5,18.8,15.53,616.3
83.61,75,17.7,17.5,15.34,36
60.5,82,17.1,18.6,18.96,50
119.53,79,17,18.6,13.35,72
60.5,61,12.7,17.2,18.33,1956
138.76,48,11.8,16.4,18.07,92
83.61,50,11.6,15.8,17.7,116
119.53,52,13.2,18.5,13.41,205
60.5,61,9.2,14.7,18.73,2691.6
90.69,69,7.4,15.9,18.15,55
83.61,54,9.2,13.3,17.14,340
138.76,62,8.3,13.8,17.71,198
60.5,47,11.8,16,19.34,60
119.53,64,8.3,15.9,13.56,48
60.5,76,8,13.5,18.14,1096.2
138.76,71,8.5,13.4,16.81,248
83.61,64,9.7,12.7,16.41,138
90.69,72,6.8,14.5,17.9,248
60.5,55,11.9,15.2,19.11,60
119.53,71,8.7,14.8,13.17,40
60.5,75,9.8,14.1,18.1,2294.5
138.76,72,11.3,13.8,16.78,192
83.61,73,12.1,13.1,15.96,76
60.5,69,11.5,15.3,19.18,60
119.53,69,10.9,14.5,13.45,132
60.5,82,13.5,15.2,10.13,1496.4
138.76,80,11.9,14.1,11.67,80
83.61,74,13,14.1,13.36,16
60.5,78,15.1,15.9,12.57,70
119.53,70,13,14.8,6.82,35
60.5,80,15.8,17.6,16.56,2366.2
138.76,85,14,15.6,13.46,189
60.5,72,8.3,13.8,17.39,3672
138.76,53,10.2,13.1,16.29,264
83.61,53,10.2,13.2,15.51,100
90.69,76,9.3,15.4,13.24,4
60.5,69,8.1,13.1,16.83,5736.2
138.76,63,9.7,12.4,15.62,490
83.61,55,11.3,12.5,15.46,112
90.69,77,8.3,14.2,14.82,20
60.5,61,10.2,14.5,17.35,60
60.5,72,10.7,13.5,13.85,1560.4
90.69,81,9.1,13.9,14.48,41.2
138.76,64,11.8,13.3,12.92,58
83.61,55,12.9,13,12.77,12
60.5,68,12.3,14.5,15.36,50
60.5,71,12.6,15.3,15.97,2814.9
138.76,78,11.5,14,14.2,280
83.61,75,12.5,13.4,13.47,52
90.69,77,10.7,14.4,14.69,64
60.5,63,14.5,15.5,16.79,50
119.53,69,12.3,14.4,10.83,10
60.5,78,11.5,14.8,15.32,2632
90.69,84,10.8,14.3,13.8,61.2
138.76,80,11.2,13.9,12.1,96
60.5,73,13.4,15.2,15.67,30
83.61,73,13.7,14,13.54,282
60.5,77,12.7,15,12.59,2329.2
90.69,81,12.1,14.9,15.01,40
138.76,78,12.6,14.3,14.01,260
60.5,77,14.2,15.5,15.49,20
119.53,75,12.6,14.3,9.3,20
60.5,77,12.8,15.8,15.06,2473.9
83.61,69,14.8,14.4,13.16,72
138.76,80,12.9,14.9,13.17,224
119.53,73,13,14.8,9.74,20
60.5,80,12.1,15,14.38,3216
138.76,85,11.6,14.1,10.36,79.5
83.61,81,12.7,14.2,10.16,28
119.53,81,12.5,14.6,8.83,8
83.61,61,10,12.8,14.33,290
60.5,78,11,15.1,15.25,2742
138.76,71,9,12.8,15.19,106
60.5,70,12.9,15.4,15.59,40
119.53,73,10,14.5,10.18,104
60.5,69,10.4,13.3,13.99,2512.3
90.69,69,8.9,12.7,8.72,30
138.76,70,9,11.2,5.45,39.6
60.5,62,12.6,14.7,15.52,50
119.53,64,10.1,13.3,7.77,56
60.5,58,7.8,12.8,15.39,2452.5
138.76,51,6.2,10.2,14.82,73.1
90.69,50,6.5,12.2,15.31,40
60.5,47,10.2,14,16.02,40
119.53,48,6.8,12.7,9.56,58
60.5,67,6.5,11.1,15.6,3090.9
90.69,56,4,10.5,15.42,20
83.61,54,5.8,9,14.2,44
138.76,69,5.5,9.8,14.62,33.7
60.5,44,10.3,12.7,16.27,30
119.53,66,5.5,11.3,10.38,104
60.5,75,7.9,11.3,13.3,3445.7
138.76,71,9.7,11.5,11.79,120
119.53,66,9.5,11.7,9.7,110
60.5,78,8.5,11.6,13.75,2348.4
90.69,75,8.3,11,13.41,50
138.76,80,11,12.9,10.67,136.7
60.5,69,11.8,13,14.61,50
119.53,71,11.5,12.6,8.45,50
83.61,82,10.3,11.2,9.91,124
60.5,74,8.7,11.5,13.27,2720.2
90.69,75,8.3,11.2,12.18,30
138.76,81,10.1,12.6,10.94,107
119.53,72,11.4,13.4,8.12,674
60.5,71,12.3,12.8,12.83,2891.8
90.69,76,9,11.4,12.29,30
138.76,76,12.3,12.6,11.66,98
119.53,66,11.5,12.8,8.49,608
60.5,75,14,14.2,12.72,2472.9
90.69,79,11.1,11.9,11.91,100
138.76,68,13.8,13.6,12,30.5
60.5,77,14.7,14.1,10.93,60
119.53,64,13.7,13.1,8.15,618
60.5,87,17.1,14.9,9.77,2254.5
90.69,79,15.4,13,9.97,60
138.76,82,15.7,14.4,6.19,12
119.53,69,18,14,6.71,840
60.5,78,9.9,12.9,9.47,2256
90.69,73,9.9,13.3,4.65,130
138.76,76,8.9,12.1,10.18,224
119.53,70,10.2,13.8,6.01,342
60.5,79,7.3,10.9,12.78,2600.3
90.69,79,6.7,11.5,10.65,50
138.76,79,8.1,9.8,7.58,83
60.5,66,9.8,12.7,14.18,100
119.53,74,8,12.5,7.95,974
60.5,75,7.8,10.3,13.53,2082.3
138.76,73,9.2,10.4,11.94,32
119.53,66,9.1,11.8,8.09,489
60.5,71,8,9.9,14.13,1507.9
90.69,76,6.2,9.9,12.54,10
119.53,60,9.3,11.1,8.1,442
60.5,74,9.7,10.2,12.62,1586.1
90.69,82,7.9,10.1,10.18,20
138.76,64,12.1,10.6,10.81,1.8
119.53,61,10.7,10.9,6.44,640
60.5,89,9.2,10.9,8.58,1038.4
138.76,80,10.7,11.2,10.9,60
119.53,73,10.3,11.6,6.11,284
60.5,90,11.1,11.5,3.76,89.5
60.5,82,7.4,10.4,11.17,1824.5
138.76,82,7.9,9.8,9.35,50
119.53,76,7,11.2,5.86,480
60.5,79,8.5,9.7,11.54,1742.6
119.53,69,8.6,10.5,6.62,270
60.5,70,8.1,10.1,12.2,1406.2
138.76,69,5.9,9.2,10.98,7
119.53,54,9.5,11,6.49,650
60.5,90,15,11.1,3.63,2310.3
138.76,74,14,10.4,4.38,10
119.53,73,12.7,9.5,2.08,310
60.5,72,11.7,13,3.71,2207.9
138.76,66,7.3,10.6,5.1,4
119.53,57,9.7,11.7,2.8,982
60.5,59,0.5,6.7,9.41,1639.8
83.61,54,-5.4,5.3,11.35,140
119.53,52,-1.3,8.4,5.59,502
60.5,71,0.4,4.8,13.07,2073.2
119.53,57,0,5.9,7.19,264
60.5,73,5.2,5.6,6.4,1695.5
138.76,74,4.3,5.3,6.05,10
119.53,70,4.8,6.1,2.13,440
60.5,43,0.2,3.8,10.14,2001.1
60.5,35,2.3,7.4,10.22,30
119.53,41,-1.3,5.1,5.83,170
60.5,67,1,3.5,10.55,2049.4
138.76,78,1.6,2.7,5.11,28
119.53,71,0.3,4.5,4.05,350
60.5,72,2.3,4.1,11.77,2072.3
119.53,73,3,5.1,4.85,390
60.5,73,4.2,4.6,11.37,1661.4
119.53,71,3.3,5.2,7.21,460
60.5,78,4.6,6,6.98,2143.6
119.53,75,4.1,5.7,5.2,304
60.5,81,3.1,5.2,4.73,2023.9
119.53,82,1.1,5.3,2.47,270
60.5,81,1.1,3.7,5.82,1493.6
119.53,75,1.6,4.6,4.03,352
60.5,64,4,4.2,6.66,614.3
138.76,77,1.8,3.7,4.86,30
119.53,68,3.3,5.1,3.85,891.5
60.5,74,-2.6,3.5,12.13,1843.2
83.61,61,-8.7,1.3,10.14,48
119.53,64,-5,4.1,7.03,290
60.5,77,-0.6,2.2,10.98,1430.7
119.53,71,-0.3,3.4,6.75,701
60.5,45,0.7,3,8.64,1769.2
119.53,49,-2.3,3.5,4.14,350
60.5,61,-1.8,1.9,5.56,2091.8
119.53,71,-5,2.8,2.9,556
60.5,84,-4.2,1.9,9.43,1087.5
119.53,64,-4.5,2.4,7.28,467
60.5,85,-2.3,1.6,12.47,1313.9
119.53,62,-0.9,2.6,6.36,510
60.5,94,2.3,2.7,3.28,1521
119.53,84,2.3,3.4,1,340
60.5,83,-1.7,2.3,2.94,626.9
119.53,82,-3.5,3.1,4.8,130
60.5,87,-3.6,2.3,1.32,1308.9
119.53,78,-6.7,3.1,5.43,905
60.5,80,-5.9,2.3,7.5,1140.3
119.53,68,-8.8,3.4,12.86,140
60.5,86,-3.8,1.5,10.04,1598
119.53,82,-4.9,2.6,6.24,130
60.5,85,-3.1,1.2,13.08,1015.9
119.53,77,-3,2.2,8.32,710
60.5,83,-2.3,0.9,9.62,758.2
138.76,70,-2.6,-0.2,9.59,16
119.53,72,-1.6,2.1,5.38,80
60.5,83,-2.6,0.7,12.25,1543.4
119.53,74,-3.2,2,5.68,540
60.5,84,-1.9,0.7,9.25,1937.4
83.61,82,-3.1,-0.5,10.46,40
119.53,75,-0.3,2,5.63,299
60.5,80,-1.3,0.8,12.02,2187.9
119.53,68,0.2,2.5,6.34,30
109.6,53,-1.4,1.9,6.45,960
137.71,77,-2,0.4,12.47,2409.4
109.6,65,-2.6,1.3,7.39,308
137.71,81,-2.1,0.3,9.63,2004.1
109.6,73,-1.1,1.4,6.35,429
137.71,85,0.7,0.7,8.95,1356.5
109.6,78,0.3,1.7,5.83,866
137.71,86,1.5,1.4,9.93,2202.9
109.6,81,1.5,2.1,5.2,1032
137.71,65,3.6,2.5,6.52,1472.6
109.6,62,3.1,3.3,6.49,455
137.71,81,2.4,2.4,7.84,2366.5
96.53,69,2.3,2.5,9.68,20
109.6,66,3.6,3.2,3.59,330
137.71,80,0.9,2.3,12.73,1104.8
109.6,67,0.5,2.9,12.35,585
137.71,83,2.4,2.9,12.07,860.6
114.7,83,0.3,-0.1,10.18,4
109.6,70,1.4,2.7,7.04,236
137.71,83,8.1,4,10.83,1115
109.6,57,6.8,3,7.93,900
137.71,97,14.2,9.9,2.63,1111.3
96.53,97,9.4,7.3,1.75,40
109.6,94,11.4,6.6,1.77,370
137.71,95,8.1,9.2,3.23,1023.5
96.53,96,5,6.4,1.51,40
109.6,95,6.7,7,1.57,240
137.71,61,-0.8,2.7,13.49,1471
137.71,59,0.1,4.9,13.79,20
109.6,49,-1.9,3.6,7.57,620
137.71,74,-2.2,1.6,12.81,1585.4
96.53,73,-3,0.4,8.62,20
109.6,60,-1.5,2.8,7.21,930
137.71,87,-1.9,1.4,9.54,1070
137.71,73,0.6,3.6,10,120
109.6,70,-0.1,2.9,6.3,1000
137.71,77,0.3,2,11.26,895.5
109.6,67,1,2.7,8.82,730
137.71,66,-0.2,1.9,11.17,589.1
137.71,63,0.9,3.5,12.91,240
109.6,50,0.9,2.9,7.38,380
137.71,68,-2.4,1.1,14.2,182.2
137.71,79,-3.1,0,3.67,227.3
96.53,85,-4.5,-0.7,1.46,40
109.6,69,-3.1,0.2,3.31,260
137.71,64,-2.8,0.1,13.02,104.3
96.53,59,-6.4,-0.6,13.24,24
109.6,52,-3.9,0,8.93,130
137.71,72,-3.5,-0.1,12.56,124.9
109.6,71,-6.1,0,6.16,60
137.71,58,0.2,0.5,15.66,135.3
100.1,49,-0.3,-0.3,14.43,160
109.6,58,-0.9,0,9.55,340
137.71,74,0.3,1,14.97,56.5
109.6,62,1.4,0.1,8.65,1316
137.71,66,3.4,2.5,13.56,156.8
109.6,58,3,0.5,8.11,100
109.6,40,-0.3,1.1,7.59,340
137.71,62,-0.2,2,14.67,68.1
109.6,48,-1.1,1.5,12.75,90
137.71,70,-1,1.7,14.5,100
109.6,65,-1.4,1.3,9.2,70
137.71,56,2.2,1.8,12.84,67.2
96.53,75,1.4,1.7,10.6,80
137.71,52,2.9,3.2,9.48,10
109.6,54,2.2,1.5,8.4,30
137.71,62,2.9,3,14.67,132.4
109.6,66,2.1,2.2,8.77,176
137.71,71,1.4,3,15.53,43.9
109.6,76,0.6,2.3,8.77,40
137.71,70,4.3,3.3,9.76,156
109.6,54,3.9,2.4,7.45,44
109.6,83,4,3.8,5.98,30
137.71,85,3.8,4.8,7.96,140.8
109.6,86,1.6,3.6,5.77,250
137.71,79,6.6,6.3,11.06,44.4
96.53,71,4.4,4.5,8.97,40
137.71,72,3,5.4,16.55,126
96.53,55,0.7,3,15.64,80
109.6,65,2,4.5,10.72,310
137.71,72,2.5,4.3,6.32,33.9
109.6,69,2,3.9,8.32,80
109.6,67,3.4,4.6,5.98,345
137.71,70,4,4.6,6.62,114.2
109.6,66,2.5,3.8,4.3,20
137.71,87,8.7,6.6,2.58,54.6
109.6,65,6.4,4.7,1.83,240
137.71,68,-0.2,3.8,18.06,148.2
96.53,55,-1,2.4,17.31,20
109.6,59,-0.5,3.8,12.3,10
137.71,51,-0.4,3,18.52,33.3
109.6,54,-1.7,3,12.52,10
137.71,70,2.4,3.8,16.85,44.8
96.53,61,-1.1,2.7,15.38,30
109.6,60,1.5,3,12.71,48
109.6,69,2.8,4.1,12.69,310
137.71,60,5.1,6.3,17.62,22
109.6,60,2.9,4.2,11.89,40
137.71,56,0.9,4.6,19.56,50.6
109.6,55,-0.4,3.7,13.58,252
137.71,61,3,4.6,20.45,137.7
109.6,60,1.9,3.5,14.29,30
109.6,69,4.4,3.9,15.6,884
137.71,62,7.6,7.3,12.41,77.2
109.6,37,1.9,4.9,19.01,320
137.71,59,2.6,5.2,20.23,64.4
109.6,56,2.2,4.3,13.54,44
109.6,62,5.2,5,13.18,380
137.71,69,5.8,7.5,20.23,79.1
109.6,51,6.5,5.9,18.62,30
109.6,46,10.5,6.4,10.73,286
137.71,70,10.7,8.7,19.04,20
109.6,48,12.1,7.3,12.61,40
137.71,77,13.5,11.4,15.87,32
109.6,73,12,8.9,12.32,170
109.6,61,12,9.7,13.88,80
137.71,60,12.9,11.5,17.03,11.5
109.6,43,14.5,10,12.81,155
109.6,38,3,6.9,15.78,20
109.6,48,7.9,7,16.36,340
96.53,68,8.6,8.4,11.01,4
109.6,62,10.7,7.7,14.63,60
137.71,38,8.7,10.4,20.8,78.4
109.6,23,7,8,12.63,80
137.71,53,8.3,9.3,7.88,22.6
114.7,39,6.4,6.8,15.48,0
109.6,39,7.2,7.5,5.93,104
137.71,50,9.4,10.4,20.89,52.4
109.6,48,7.8,8.2,14.17,120
109.6,55,7.5,8.4,16.41,260
137.71,59,13.9,12.4,21.22,78.4
109.6,42,12.1,9.6,16.58,508
137.71,83,14.4,12.6,11.3,33.2
109.6,47,14.1,10.7,13.69,70
137.71,93,14.4,14,7.38,33.9
109.6,82,13.5,11.9,6.68,400
137.71,82,8.8,12,7.35,84.8
96.53,44,8,11.2,12.08,20
109.6,67,9.1,11.4,14.89,60
137.71,84,10.5,11.6,7.5,33.9
109.6,66,9.7,10.9,5.94,230
137.71,52,6.9,10.5,25.17,113
96.53,60,4.8,10.5,22.02,12
109.6,57,4.6,9.8,17.93,80
137.71,64,7.6,10.3,18.82,100.8
109.6,58,7.1,9.4,12.28,550
137.71,63,10.8,11.6,24.01,67.8
109.6,56,9.5,9.5,16.4,540
109.6,48,11.8,10.2,15.58,480
137.71,57,12.9,13.5,24.83,66
109.6,43,12.2,10.7,17.71,836
137.71,54,13.2,13.7,23.41,87.4
109.6,43,13.6,11.2,16.98,400
137.71,56,14,14.3,24.87,33.3
96.53,29,17.3,15.8,22.77,4
109.6,32,15.8,11.7,18.43,260
109.6,56,15.4,11.8,10.59,280
109.6,83,13.9,12.3,2.32,110
137.71,95,9.5,12.7,3.86,22.6
109.6,91,9.1,10.9,2.64,220
109.6,76,7.6,10.6,11.95,150
137.71,63,7.4,10.8,25.15,31.5
109.6,68,6.8,10,19.39,942
137.71,69,10.9,12.5,25.39,67.2
96.53,62,10.9,11.7,23.23,40
109.6,56,11.1,10.6,18.67,320
109.6,77,13.7,11.2,8.14,870
137.71,52,10.6,13.7,27.04,101.7
109.6,57,9.3,11.8,19.61,80
109.6,38,11.8,11.6,18.13,430
109.6,59,13,11.3,6.91,70
137.71,84,14.1,14.6,18.24,31.7
109.6,81,12.5,12.1,9.15,444
137.71,71,12.3,14.5,25.84,89.6
109.6,60,12.8,12.5,20.23,90
137.71,85,17.8,15.4,4.37,56
109.6,79,16.6,13.3,2.4,360
137.71,88,18.9,16.7,11.22,56.5
109.6,72,19.3,14.7,18.4,310
109.6,75,18.3,16.1,18.94,700
109.6,64,16.9,16.6,19.55,320
137.71,51,16.5,19,24.65,178.2
109.6,27,17.1,16.3,19.5,900
137.71,67,13.3,16,11.73,123.2
109.6,52,14.1,15.2,11.89,286
137.71,89,10.3,14.6,4.39,79.1
109.6,73,10.1,13.7,2.67,1642
137.71,78,9,14.2,24.47,67.8
109.6,73,8.4,13.1,20.61,564
137.71,73,11.8,14.9,28.6,22.6
109.6,63,10.8,13.4,21.95,620
109.6,59,15.8,14.2,18.67,1168
137.71,91,15.9,16.8,3.48,45.2
109.6,82,14.4,14.7,3.75,1560
137.71,56,15.3,15,28.75,7
109.6,58,14.3,14.9,20.93,440
137.71,59,14.9,17,26.72,67.2
109.6,48,16.4,15.3,20.04,310
137.71,74,16.5,16.9,12.03,33.6
109.6,54,18.1,15.8,14.67,320
109.6,60,20.3,16.3,18.01,720
137.71,98,19.6,18,3.73,45.2
96.53,93,18.7,18.4,2.22,60
109.6,92,20.3,17.3,2.77,350
137.71,91,18,18.7,5.04,246.6
109.6,88,16.7,17.6,2.5,770
137.71,76,13.4,16.8,27.89,516.3
109.6,62,13.7,15.4,22.62,540
137.71,65,14.6,17.2,29.6,588.7
114.7,63,14.8,16,27.72,16
137.71,63,16.5,15.5,29.26,10
109.6,66,14.3,15.6,21.6,654
137.71,64,16.5,18.1,29.41,199.2
100.1,54,16.8,18.4,28.24,49
109.6,63,16.2,16.1,20.46,546
137.71,70,17.4,18.9,24.58,457.2
100.1,63,16.4,18.6,26.89,10
109.6,55,17.6,16.6,21.52,650
137.71,75,17.3,19.1,17.74,201.6
114.7,57,16.8,18.4,20.94,8
109.6,59,17.3,16.4,15.3,298
137.71,76,17.4,19.6,24.48,224
109.6,68,17.1,17.2,22.08,300
137.71,70,18.6,20.2,24.82,520.5
109.6,55,19.8,17.7,21.08,1625
137.71,66,20.7,21.4,28.77,45.2
137.71,78,19.6,18.6,28.12,30
109.6,56,22.6,18.6,22.27,660
137.71,72,21.1,21.9,28.43,320.4
114.7,66,22.1,22.3,27.62,20
109.6,58,22.2,18.8,22.58,186
137.71,92,17.7,20.9,7.02,310.1
114.7,70,20.5,21.1,9.84,24
137.71,96,17.9,18.3,5.25,40
109.6,74,19.1,18.5,6.39,794
137.71,84,19.6,21.1,20.32,632.9
137.71,85,19.6,18.4,15.15,10
109.6,61,20.8,18.1,17.27,190
137.71,82,19.6,22.1,24.47,1113.7
137.71,83,19.7,19.6,27.81,40
109.6,75,19.1,18.7,23.08,292
137.71,86,16.1,20.4,9.6,856.1
96.53,69,17.6,22.2,16.78,60
109.6,75,16.8,18.1,9.43,319
137.71,72,17.4,20.3,28.73,1223.3
109.6,67,18,18,21.1,628
137.71,69,18.6,20.2,20.12,1167.1
114.7,55,18.9,20.8,18.6,12
137.71,75,18.5,18.4,20.04,60
109.6,60,19.3,18.3,15.06,164
137.71,64,19.7,21.6,20.59,1054.5
109.6,52,20.6,19.1,20.8,860
137.71,76,20.2,21.3,14.4,388.8
109.6,55,21.7,19.5,19.23,709
137.71,77,22.5,22.1,15.53,524.1
137.71,83,22.3,20.1,14.19,40
137.71,98,21.6,22.3,3.37,938.3
109.6,95,20.4,19.8,3.81,530
137.71,93,20.9,22.1,9.25,933.9
137.71,97,20.1,19.7,4.48,74.5
109.6,73,23.6,20.7,19.05,666
137.71,71,21.8,23.2,29.54,864.4
96.53,76,21.5,24,18.89,8
137.71,75,20.9,20.5,30.08,60
109.6,63,23.2,21.5,21.56,903
137.71,94,18.5,21.7,6.13,1077.4
96.53,75,21.3,23.6,17.82,12
114.7,72,21.7,22.4,15.63,20
109.6,71,21.7,21.4,12.55,1058
137.71,78,22.2,23.3,29.06,710.7
137.71,71,23.9,21.3,29.69,80
109.6,75,21.2,21.5,20.85,483
137.71,73,20.3,23.2,30.51,1325.5
96.53,57,20.7,22.9,30.46,30
137.71,62,22.8,21.9,29.95,40
109.6,60,21.4,21.2,23.48,667
137.71,75,20.3,22.4,16.71,741.6
100.1,64,21.3,23.8,27.53,40
114.7,71,20,22.7,25.83,72
137.71,63,22.2,21,15.04,40
109.6,67,21,21.1,16.91,693
137.71,76,20.6,23.3,28.47,937.7
109.6,70,20.5,21.1,23.99,623
137.71,79,20.8,23.5,26.51,767.5
109.6,74,21.2,21.3,17.31,402
137.71,78,21.7,24.1,23.58,825
137.71,82,21.4,21.7,23.38,100
109.6,71,22.1,21.6,18.41,700
137.71,75,23.1,25,27.38,1295.3
109.6,57,24.1,21.9,22.98,731
137.71,77,23.2,25.7,25.93,1126.9
96.53,67,22.9,25.2,17.79,2
137.71,83,23.1,21.7,22.27,140
109.6,63,23.7,22.2,19.29,718
137.71,79,22.8,26.2,27.4,2330.3
100.1,78,21.8,25.3,23.71,9
114.7,75,21.1,24.4,21.74,76
109.6,66,22.9,22.7,21.91,553
137.71,74,23,26.2,26.29,2174.8
96.53,73,20.9,26.7,27.17,14
137.71,76,23.4,22.5,25.42,120
109.6,69,22.1,22.7,23.39,962
137.71,72,22,26,24.04,2290
137.71,71,21.6,25.9,30.47,620
109.6,69,21.6,22.4,22.03,60
114.7,69,22.1,25.2,29.06,86
137.71,73,22.9,26.3,30.32,1982
137.71,67,23.1,23,30.24,40
109.6,68,23.3,23.1,23.37,517
114.7,63,22.6,25.7,26.76,98
137.71,75,23.2,26.8,23.55,1358.7
137.71,70,24,23.4,24.46,60
109.6,68,23.5,23.9,20.63,390
137.71,76,22.9,26.5,15.68,2028.1
100.1,72,21.7,25.9,18.82,9
96.53,75,22.7,25.7,7.59,18
137.71,83,22.2,22.9,14.39,33
109.6,68,24.1,23.8,10.45,500
137.71,89,22.1,24.8,6.5,1212
100.1,97,20,24.3,4.07,12
96.53,91,20.7,23.6,9.74,7
109.6,87,21.9,23.1,8,901
137.71,79,22.7,24.7,20.51,995.7
100.1,79,22.1,24.9,19.61,100
96.53,79,22.1,25.1,24.15,35
137.71,71,24.1,22.9,27.66,80
109.6,77,22.3,23,20.68,568.5
137.71,80,23.5,25.7,28.1,750
100.1,74,23.5,26,29.57,59.4
109.6,68,24.7,24,23.32,593
137.71,77,24.1,26.6,23.19,527.6
96.53,75,24.8,28,25.32,40
100.1,70,24.5,27.1,29.68,105
137.71,81,23.4,23.8,22.73,100
109.6,70,25.8,25,20.75,1091.7
137.71,95,24.4,24.8,5.31,1894.4
96.53,93,23.2,24.9,5.04,156
109.6,89,24.8,24.1,5.4,804.5
137.71,88,25.5,26.4,18.51,909.4
96.53,82,24.2,26.8,26.6,10
137.71,91,25.2,24,17.64,158
109.6,76,26.1,25.1,24.28,374
114.7,78,25.4,26.1,18.45,188
137.71,93,22.9,24.7,7.81,593.3
100.1,81,24.4,27.3,23.84,49
96.53,91,23.4,25,7.86,23.8
137.71,94,22.1,22.6,9.18,104
109.6,86,24,24.1,10.71,564
137.71,95,24.8,25,4.35,687
100.1,89,24.8,26.7,6.42,424
96.53,95,23.7,23.9,1.72,48
109.6,92,25.1,24.2,2.52,1266
137.71,93,24.5,25.2,6.48,862.1
100.1,93,24,26.3,7.09,75
96.53,90,24.2,25.5,13.37,17
114.7,86,25.1,25.5,11.19,135.2
137.71,97,24,23.1,5.73,60
109.6,93,24.4,24.1,6.03,1227
137.71,90,25.1,26.3,15.14,898.5
100.1,82,25,27.5,24.21,88
96.53,83,26,27.8,21.79,12
109.6,83,26.4,25,19.59,758
137.71,89,26.3,27.7,17.46,1436.4
96.53,80,27.1,28.5,23.28,82
100.1,75,26.1,28.9,27.21,68
114.7,75,27.7,28.2,26.16,60
137.71,92,25.4,25,14.47,650
109.6,78,27.5,26.4,18.38,1787.5
137.71,95,24,26.3,5.52,484.9
96.53,94,,25.8,3.15,85
100.1,87,24.6,28,9.66,40
137.71,98,23.5,23.4,2.23,180
109.6,92,25.1,25.8,3.71,1046
137.71,86,24.6,26.7,23.32,1094.3
100.1,77,25.3,27.4,22.98,68
137.71,84,25.9,24.4,24.68,40
109.6,81,24.5,25.1,15.85,834
114.7,71,26.2,26.2,24.51,185
137.71,81,25.2,26.9,24.7,1255.6
100.1,76,24.8,27.9,25.28,156
96.53,81,24.9,26.5,24.04,10
109.6,71,26.3,25.2,20.46,1205
114.7,72,25,26.1,21.34,64
137.71,94,23.7,25.6,3.25,1708.1
96.53,82,24,25.9,13.14,97
